업소명,민박업소형태,주소,지방행정데이터인허가번호,지방행정데이터인허가일자,영업상태,latitude,longitude
도우 하우스,외국인관광도시민박업,"서울특별시 마포구 양화로18안길 26-6, 6층 (동교동)",CDFI2262212022000053,2022-08-29,영업/정상(영업중),37.5567600003937,126.926026336907
모노홈,외국인관광도시민박업,"서울특별시 마포구 신촌로6길 17-8, 301호 (동교동)",CDFI2262212022000048,2022-08-04,영업/정상(영업중),37.5565413154671,126.930299701191
Rich Stay,외국인관광도시민박업,"서울특별시 마포구 월드컵로7길 36-6, 지층 101호 (합정동)",CDFI2262212024000003,2024-01-03,영업/정상(영업중),37.5530603313407,126.910069328811
토투 서울(totu_seoul),외국인관광도시민박업,서울특별시 용산구 두텁바위로37길 22 (후암동),CDFI2262212022000009,2022-06-22,영업/정상(영업중),37.5478477642219,126.980792470378
아이필앳홈,외국인관광도시민박업,"서울특별시 용산구 이태원로42길 38, 202호 (한남동)",CDFI2262212021000027,2021-11-05,영업/정상(영업중),37.5362284107515,127.000647411731
코리하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로32길 20, 5층 (창전동)",CDFI2262212022000052,2022-08-24,영업/정상(영업중),37.5545892518917,126.931286002864
웜 헤이즐,외국인관광도시민박업,서울특별시 용산구 우사단로4길 11-9 (보광동),CDFI2262212022000010,2022-06-22,영업/정상(영업중),37.5318698797603,126.997297479194
스테이 여백,외국인관광도시민박업,"서울특별시 마포구 독막로12안길 21, 101호 (당인동)",CDFI2262212024000004,2024-01-03,영업/정상(영업중),37.5462412098068,126.920751169303
만두 게스트하우스,외국인관광도시민박업,"[121-865] 서울특별시 마포구 성미산로28길 27, 2층 (연남동)",CDFI2262212015000075,2015-03-18,영업/정상(영업중),37.5629058052444,126.923366986917
T HOUSE,외국인관광도시민박업,서울특별시 마포구 동교로27길 93-8 (연남동),CDFI2262212017000008,2017-01-25,영업/정상(영업중),37.5614484116049,126.919395098051
케이하우스,외국인관광도시민박업,"서울특별시 용산구 청파로53길 8, 2층 (청파동2가, 객실:1개)",CDFI2262212017000038,2017-09-21,영업/정상(영업중),37.5462468996941,126.969751008754
오렌지 하우스,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 10-4, B동 302호 (서계동)",CDFI2262212023000036,2023-06-22,영업/정상(영업중),37.5523855377732,126.967874114342
서울맨션2,외국인관광도시민박업,"[121-816] 서울특별시 마포구 양화로23길 4-21, 2~3층 (동교동)",CDFI2262212015000073,2015-04-02,영업/정상(영업중),37.5594841751017,126.926042544761
Namsan Fresh House,외국인관광도시민박업,서울특별시 용산구 신흥로11길 7 (용산동2가),CDFI2262212016000015,2016-06-22,영업/정상(영업중),37.543178576459,126.987224482448
와우힐즈 게스트하우스,외국인관광도시민박업,[121-880] 서울특별시 마포구 와우산로24길 35 (창전동),CDFI2262212013000028,2013-03-22,영업/정상(영업중),37.5521737805805,126.926665291975
소쥬1,외국인관광도시민박업,"서울특별시 마포구 월드컵북로6길 19-6, 지1층 (연남동)",CDFI2262212018000015,2018-02-14,영업/정상(영업중),37.5584971127543,126.919668319909
해피트리 게스트하우스 2호점,외국인관광도시민박업,"[121-836] 서울특별시 마포구 와우산로29다길 15, 202호 (서교동)",CDFI2262212014000017,2014-11-06,영업/정상(영업중),37.5547888194553,126.927660117343
Solip house,외국인관광도시민박업,"서울특별시 용산구 녹사평대로40다길 17, 1층 (이태원동)",CDFI2262212023000016,2023-05-15,영업/정상(영업중),37.5352631163327,126.989082054449
우디하우스,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 10-4, B동 203호 (서계동)",CDFI2262212023000035,2023-06-22,영업/정상(영업중),37.5523855377732,126.967874114342
다온하우스,외국인관광도시민박업,"[121-816] 서울특별시 마포구 양화로23길 16-6, 1층 (동교동)",CDFI2262212014000016,2014-11-07,영업/정상(영업중),37.5594039326794,126.925527092278
우드앤캄,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 10-4, B동 501호 (서계동)",CDFI2262212023000034,2023-06-22,영업/정상(영업중),37.5523855377732,126.967874114342
아보카도 게스트하우스,외국인관광도시민박업,"서울특별시 용산구 이태원로16길 10, 2층 (이태원동, 객실 : 2개)",CDFI2262212017000047,2017-11-29,영업/정상(영업중),37.5337184260957,126.991053639979
하우스(HA;US),외국인관광도시민박업,서울특별시 용산구 우사단로10길 68 (보광동),CDFI2262212014000002,2014-02-07,영업/정상(영업중),37.5322417499659,126.999037645744
J.하우스,외국인관광도시민박업,"서울특별시 용산구 효창원로66길 38 (효창동, 선경빌라2차)",CDFI2262212016000027,2016-12-19,영업/정상(영업중),37.5408992244793,126.964059392831
소쥬2,외국인관광도시민박업,"서울특별시 마포구 월드컵북로6길 19-6, 1층 (연남동)",CDFI2262212018000014,2018-02-14,영업/정상(영업중),37.5584971127543,126.919668319909
BOKDEOKBANG,외국인관광도시민박업,"서울특별시 마포구 와우산로29길 26-33, 101호 (서교동)",CDFI2262212018000016,2018-03-02,영업/정상(영업중),37.5552687128652,126.928584503751
제이바이 하우스,외국인관광도시민박업,서울특별시 용산구 이태원로16길 22-5 (이태원동),CDFI2262212023000047,2023-07-18,영업/정상(영업중),37.5333166819002,126.991215478038
E&S Ville,외국인관광도시민박업,"서울특별시 용산구 이촌로54길 13, 2층 202호 (이촌동, 객실:5개)",CDFI2262212016000026,2016-12-16,영업/정상(영업중),37.5207165018762,126.967728649307
Modern House,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 10-4, B동 202호 (서계동)",CDFI2262212023000041,2023-06-27,영업/정상(영업중),37.5523855377732,126.967874114342
KK-하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로27길 43, 4층 (서교동)",CDFI2262212023000078,2023-06-30,영업/정상(영업중),37.5547020082202,126.926131923762
제니하우스,외국인관광도시민박업,"서울특별시 용산구 우사단로4나길 17, 101호 (보광동, 객실:2개)",CDFI2262212017000041,2017-10-11,영업/정상(영업중),37.5306140822961,126.998267551084
HANBOK BIM,외국인관광도시민박업,"서울특별시 동대문구 왕산로43길 44, 3층 (청량리동)",CDFI2262212016000001,2016-07-21,영업/정상(영업중),37.5847787484001,127.047410723495
게스트하우스 성산,외국인관광도시민박업,"서울특별시 마포구 월드컵북로9길 66, 1층 101호 (성산동, 삼성홈타운)",CDFI2262212023000084,2023-07-06,영업/정상(영업중),37.5587069309511,126.913635580341
서울패밀리 게스트 하우스,외국인관광도시민박업,"서울특별시 동대문구 이문로51길 26, 2층 (이문동)",CDFI2262212018000001,2018-01-17,영업/정상(영업중),37.6039525235281,127.061217593918
연 스테이,외국인관광도시민박업,"서울특별시 용산구 후암로49길 17-1, 201호 (동자동)",CDFI2262212023000006,2023-03-30,영업/정상(영업중),37.5525014921817,126.975788305302
미호재 둘,외국인관광도시민박업,"서울특별시 마포구 동교로25길 9, 지하1층 101호 (동교동)",CDFI2262212023000041,2023-05-02,영업/정상(영업중),37.5575417823091,126.921810871194
다니스테이,외국인관광도시민박업,"서울특별시 동대문구 회기로25가길 12, 지층 103호 (이문동)",CDFI2262212024000003,2024-01-26,영업/정상(영업중),37.5937144835823,127.05706290368
Elly's Guest House,외국인관광도시민박업,"서울특별시 마포구 성미산로26길 8, 201호 (연남동, 올인빌라)",CDFI2262212016000052,2016-08-12,영업/정상(영업중),37.5634143168404,126.922248194459
민어스하우스,외국인관광도시민박업,"서울특별시 양천구 목동중앙남로9가길 5, B02호 (목동)",CDFI2262212024000002,2024-01-18,영업/정상(영업중),37.5377864703562,126.865629205827
호랑 게스트하우스,외국인관광도시민박업,"서울특별시 마포구 새터산9길 19, 지층 102호 (성산동)",CDFI2262212024000067,2024-04-16,영업/정상(영업중),37.5656642722088,126.906004624239
Fave stay #2,외국인관광도시민박업,"서울특별시 마포구 홍익로2길 27-20, 2층 (서교동)",CDFI2262212023000042,2023-05-02,영업/정상(영업중),37.5554592653417,126.924374612704
하우스32,외국인관광도시민박업,"서울특별시 마포구 양화로 100-13, 5층 (서교동)",CDFI2262212023000028,2023-04-10,영업/정상(영업중),37.5525181369501,126.919334891554
심통,외국인관광도시민박업,"서울특별시 성북구 삼선교로23가길 25, J,ONE빌딩 3층 (삼선동4가)",CDFI2262212024000005,2024-03-19,영업/정상(영업중),37.5895915441887,127.013117120713
구 하우스,외국인관광도시민박업,"서울특별시 마포구 동교로27길 27-3, 301호 (동교동)",CDFI2262212023000075,2023-06-26,영업/정상(영업중),37.5590920493628,126.921964645822
LikeU,외국인관광도시민박업,"[121-836] 서울특별시 마포구 와우산로35길 53, 5층 (서교동)",CDFI2262212015000055,2015-05-20,영업/정상(영업중),37.5564460055054,126.927924476281
서울 스위트,외국인관광도시민박업,"서울특별시 동대문구 장안벚꽃로1길 7, 1008동 1201호 (장안동, 장안 힐스테이트)",CDFI2262212012000002,2012-05-31,영업/정상(영업중),37.5763379008361,127.074572635161
VERDI GUESTHOUSE,외국인관광도시민박업,서울특별시 동대문구 휘경로 61-5 (휘경동),CDFI2262212015000001,2015-02-11,영업/정상(영업중),37.5945412715637,127.06662013329
OH House,외국인관광도시민박업,"[121-869] 서울특별시 마포구 월드컵북로6길 87, 302호 (연남동)",CDFI2262212014000041,2014-07-21,영업/정상(영업중),37.5602850137413,126.92257989664
스테이 카키,외국인관광도시민박업,서울특별시 용산구 이태원로36길 19-8 (한남동),CDFI2262212012000005,2012-08-27,영업/정상(영업중),37.5340206903586,126.999932002275
홍대빅,외국인관광도시민박업,"서울특별시 마포구 와우산로25길 22, 1층 1-B호 (서교동, 협화빌라)",CDFI2262212022000088,2022-12-20,영업/정상(영업중),37.5542820679405,126.926155425259
아트하우스,외국인관광도시민박업,"서울특별시 마포구 연남로1길 25, 3층 (연남동, 아트주택)",CDFI2262212013000015,2013-07-31,영업/정상(영업중),37.5602623058471,126.921755625722
다올 하우스,외국인관광도시민박업,"서울특별시 마포구 모래내로9길 29, 1층 (중동)",CDFI2262212023000201,2023-12-21,영업/정상(영업중),37.5682472633787,126.911265743917
SH 하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로29가길 46, 2층 201호 (서교동)",CDFI2262212022000050,2022-08-11,영업/정상(영업중),37.5540312918254,126.926833341808
시온게스트하우스,외국인관광도시민박업,서울특별시 용산구 한남대로27가길 26-10 (한남동),CDFI2262212012000006,2012-10-22,영업/정상(영업중),37.5379697385529,127.00297791429
Happy tree guesthouse,외국인관광도시민박업,"서울특별시 마포구 와우산로29다길 15, 201호 (서교동, 명신주택)",CDFI2262212013000005,2013-12-18,영업/정상(영업중),37.5547888194553,126.927660117343
Quest House,외국인관광도시민박업,"서울특별시 마포구 성미산로16길 13, 지층 (연남동)",CDFI2262212016000063,2016-10-14,영업/정상(영업중),37.5605663507549,126.918237300486
써니힐게스트하우스 홍대,외국인관광도시민박업,"서울특별시 마포구 연남로5길 6-6, 501호 (연남동, 루하우스)",CDFI2262212016000067,2016-10-27,영업/정상(영업중),37.5625175425075,126.921277215201
코코아,외국인관광도시민박업,서울특별시 마포구 와우산로17길 19-9 (서교동),CDFI2262212016000028,2016-05-25,영업/정상(영업중),37.5497882345776,126.921792717037
라온 하우스 연남,외국인관광도시민박업,"서울특별시 마포구 연남로1길 39-6, 101호 (연남동)",CDFI2262212022000026,2022-04-14,영업/정상(영업중),37.5598790267518,126.921086113905
코코아2,외국인관광도시민박업,"서울특별시 마포구 와우산로17길 19-9, 4층 (서교동)",CDFI2262212017000086,2017-10-18,영업/정상(영업중),37.5497882345776,126.921792717037
에이블게스트하우스2,외국인관광도시민박업,서울특별시 마포구 와우산로29마길 7-5 (서교동),CDFI2262212017000048,2017-06-16,영업/정상(영업중),37.5555572660625,126.926905639006
아트하우스,외국인관광도시민박업,"서울특별시 마포구 서강로 83, 102동 15층 1502호 (창전동, 창전동현대홈타운)",CDFI2262212017000047,2017-06-16,영업/정상(영업중),37.5509239825243,126.932047243944
상진하우스,외국인관광도시민박업,"서울특별시 마포구 동교로27길 93-9, 401호 (연남동)",CDFI2262212019000113,2019-09-19,영업/정상(영업중),37.5612777375638,126.919358044995
Q 하우스,외국인관광도시민박업,"서울특별시 마포구 신촌로2안길 47, 303호 (동교동)",CDFI2262212017000083,2017-09-25,영업/정상(영업중),37.5567430739298,126.929582887291
윈윈 하우스,외국인관광도시민박업,"서울특별시 용산구 소월로2길 35, 5층 (후암동)",CDFI2262212023000013,2023-05-04,영업/정상(영업중),37.5534638516492,126.976701391924
"봄날, 하루",외국인관광도시민박업,"서울특별시 용산구 청파로85가길 10-6, 지층 (서계동)",CDFI2262212024000041,2024-07-16,영업/정상(영업중),37.5523378334998,126.96772203615
Dream House,외국인관광도시민박업,"[121-842] 서울특별시 마포구 잔다리로 78, 4층 (서교동)",CDFI2262212013000023,2013-04-29,영업/정상(영업중),37.5545222777459,126.916429418726
제이로드,외국인관광도시민박업,"서울특별시 양천구 중앙로48길 52-1, 지층 (신정동)",CDFI2262212023000002,2023-04-19,영업/정상(영업중),37.524175102373,126.857299378669
이수3분,외국인관광도시민박업,"서울특별시 동작구 동작대로27다길 5, 2층 (사당동)",CDFI2262212024000019,2024-08-08,영업/정상(영업중),37.4873177788338,126.9805796893
나이브 하우스,외국인관광도시민박업,"서울특별시 용산구 이태원로17길 15-10, 지층 (이태원동)",CDFI2262212022000026,2022-11-23,영업/정상(영업중),37.5353072450743,126.990975947285
Park 520,외국인관광도시민박업,"서울특별시 용산구 신흥로5길 68, 2층 (용산동2가)",CDFI2262212023000088,2023-11-15,영업/정상(영업중),37.5435225964087,126.984379585602
쥬앤,외국인관광도시민박업,"서울특별시 용산구 녹사평대로26나길 14, 1층 (이태원동)",CDFI2262212019000020,2019-05-24,영업/정상(영업중),37.5320404931729,126.993905709496
라움,외국인관광도시민박업,"서울특별시 동대문구 왕산로19가길 48, 2층 (용두동)",CDFI2262212024000009,2024-04-18,영업/정상(영업중),37.5804000734987,127.031609336258
DW STAY2,외국인관광도시민박업,"서울특별시 마포구 연남로1길 8-12, 2층 (연남동)",CDFI2262212019000032,2019-04-08,영업/정상(영업중),37.5611772063566,126.922071239006
더 소울(the soul),외국인관광도시민박업,"서울특별시 용산구 청파로71가길 8, 101호 (청파동1가)",CDFI2262212023000084,2023-11-08,영업/정상(영업중),37.5500482618012,126.96822038453
MIN HOUSE,외국인관광도시민박업,"서울특별시 용산구 소월로2길 35, 4층 (후암동)",CDFI2262212019000017,2019-04-23,영업/정상(영업중),37.5534638516492,126.976701391924
숙이네민박(Sookhouse),외국인관광도시민박업,"서울특별시 용산구 우사단로10가길 7, B101호 (이태원동)",CDFI2262212023000083,2023-11-08,영업/정상(영업중),37.5335238373133,126.99688298688
DW STAY3,외국인관광도시민박업,"서울특별시 마포구 연남로1길 8-12, 3층 (연남동)",CDFI2262212019000031,2019-04-08,영업/정상(영업중),37.5611772063566,126.922071239006
말람홈_화이트,외국인관광도시민박업,"서울특별시 마포구 연남로1길 24-11, 301호 (연남동)",CDFI2262212023000148,2023-10-31,영업/정상(영업중),37.5607291741082,126.921306486743
Your Dream House 2,외국인관광도시민박업,"서울특별시 마포구 와우산로37길 38, 301호 (동교동, 동진빌라)",CDFI2262212023000019,2023-03-21,영업/정상(영업중),37.5566768699791,126.929013338828
코지하우스,외국인관광도시민박업,"서울특별시 용산구 원효로83길 32-2, 2층 (원효로1가)",CDFI2262212024000022,2024-04-26,영업/정상(영업중),37.5404992249854,126.966989171056
기천하우스,외국인관광도시민박업,"서울특별시 용산구 우사단로10가길 7, B102호 (이태원동)",CDFI2262212023000082,2023-11-08,영업/정상(영업중),37.5335238373133,126.99688298688
멍 스테이,외국인관광도시민박업,"서울특별시 용산구 효창원로94다길 16, 4층 (청파동1가)",CDFI2262212024000023,2024-04-26,영업/정상(영업중),37.5489131056448,126.964468705177
정단재,외국인관광도시민박업,서울특별시 용산구 청파로89길 58-5 (서계동),CDFI2262212023000070,2023-09-21,영업/정상(영업중),37.5535460464462,126.966025881784
Seoulwise,외국인관광도시민박업,서울특별시 마포구 월드컵북로6길 82-7 (동교동),CDFI2262212012000007,2012-11-08,영업/정상(영업중),37.559816826392,126.922810136357
Yuz house,외국인관광도시민박업,"서울특별시 마포구 연남로1길 79, B01호 (연남동)",CDFI2262212020000058,2020-07-13,영업/정상(영업중),37.5588067111288,126.919295177848
플레이스공백,외국인관광도시민박업,"서울특별시 마포구 월드컵북로44길 30-4, 혜원빌딩 5~6층 (상암동)",CDFI2262212024000102,2024-05-17,영업/정상(영업중),37.5764309134983,126.895832749127
공간 온유,외국인관광도시민박업,"서울특별시 용산구 청파로73길 96, 지하1층 (서계동)",CDFI2262212020000020,2020-06-26,영업/정상(영업중),37.5521331862552,126.966007737188
Julie's house,외국인관광도시민박업,"서울특별시 마포구 양화로23길 16-2, 2층 (동교동)",CDFI2262212021000051,2021-08-09,영업/정상(영업중),37.5592409644676,126.925419394824
웰컴투공덕,외국인관광도시민박업,"서울특별시 마포구 새창로6가길 18, 지층 102호 (도화동)",CDFI2262212024000104,2024-05-17,영업/정상(영업중),37.5412414086084,126.953668718172
라라스테이,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 22, 1층 (서계동)",CDFI2262212021000023,2021-08-27,영업/정상(영업중),37.5521711725505,126.967480040818
다나카 하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로11길 9-13, 1층 (상수동)",CDFI2262212023000010,2023-02-09,영업/정상(영업중),37.5483209875327,126.922519848335
슈기 BNB,외국인관광도시민박업,"서울특별시 마포구 신촌로2안길 12, 202호 (동교동)",CDFI2262212020000054,2020-06-25,영업/정상(영업중),37.557378541512,126.927783352702
이태원스테이(ITAEWON STAY),외국인관광도시민박업,"서울특별시 용산구 이태원로23길 21, 2,3층 (이태원동)",CDFI2262212021000021,2021-08-13,영업/정상(영업중),37.53536744328,126.992419079086
JULIE'S PLACE,외국인관광도시민박업,"서울특별시 마포구 양화로23길 16-2, 1층 (동교동)",CDFI2262212021000054,2021-08-30,영업/정상(영업중),37.5592409644676,126.925419394824
킵아워 하우스,외국인관광도시민박업,"서울특별시 마포구 월드컵북로8길 23, 401호 (연남동)",CDFI2262212022000016,2022-03-23,영업/정상(영업중),37.5595573115744,126.918479135997
해피트리 게스트하우스 3호점,외국인관광도시민박업,"서울특별시 마포구 와우산로29다길 15, 301호 (서교동, 명신주택)",CDFI2262212020000035,2020-04-14,영업/정상(영업중),37.5547888194553,126.927660117343
Pareto House,외국인관광도시민박업,서울특별시 마포구 서강로13길 30 (창전동),CDFI2262212022000034,2022-05-24,영업/정상(영업중),37.5540816979492,126.932340093431
문스테이(MOON스테이),외국인관광도시민박업,"서울특별시 용산구 청파로85가길 22, 2층 (서계동)",CDFI2262212021000022,2021-08-27,영업/정상(영업중),37.5521711725505,126.967480040818
JS house2,외국인관광도시민박업,"서울특별시 마포구 연희로1길 30-3, 1층 201호 (동교동)",CDFI2262212020000052,2020-06-22,영업/정상(영업중),37.5604230745813,126.925852265141
플랫스테이,외국인관광도시민박업,"서울특별시 마포구 와우산로33길 49, B02호 (서교동)",CDFI2262212021000025,2021-05-26,영업/정상(영업중),37.5560900003152,126.927889848305
Yeonnam Happy House,외국인관광도시민박업,서울특별시 마포구 성미산로31길 7 (연남동),CDFI2262212021000055,2021-09-02,영업/정상(영업중),37.5644155644168,126.925272186918
스윗스토리,외국인관광도시민박업,"서울특별시 마포구 동교로 257, 3층 (연남동)",CDFI2262212021000022,2021-04-23,영업/정상(영업중),37.5628310413654,126.924656121785
메이플라워,외국인관광도시민박업,"서울특별시 마포구 양화로21길 17, 3층 (동교동)",CDFI2262212021000023,2021-04-23,영업/정상(영업중),37.558996833997,126.92491338982
슈슈하우스,외국인관광도시민박업,"서울특별시 마포구 동교로38길 26-16, 지하1층 왼쪽호 (연남동)",CDFI2262212019000105,2019-09-17,영업/정상(영업중),37.5616075132306,126.925120270961
서울힐링하우스,외국인관광도시민박업,"서울특별시 마포구 포은로2나길 32, 201호 (합정동)",CDFI2262212021000013,2021-02-23,영업/정상(영업중),37.5507890750656,126.909100864816
스테이유영,외국인관광도시민박업,"서울특별시 마포구 와우산로21길 28-6, 2층 (서교동)",CDFI2262212022000070,2022-10-17,영업/정상(영업중),37.5525831557199,126.922376917358
윤싸롱,외국인관광도시민박업,"서울특별시 용산구 녹사평대로46길 61, 101,102,201,202호 (이태원동)",CDFI2262212021000007,2021-04-13,영업/정상(영업중),37.5380866575038,126.989936016655
Two Two House,외국인관광도시민박업,"[121-865] 서울특별시 마포구 동교로 242-9, 1~2층 (연남동)",CDFI2262212015000087,2015-01-20,영업/정상(영업중),37.5615251624617,126.924837170697
하하,외국인관광도시민박업,"서울특별시 용산구 회나무로28가길 30-8, 지층 (이태원동)",CDFI2262212022000027,2022-12-16,영업/정상(영업중),37.5386315013162,126.991174573913
Crystal House,외국인관광도시민박업,서울특별시 용산구 만리재로36길 16-11 (서계동),CDFI2262212023000064,2023-08-31,영업/정상(영업중),37.5537139204065,126.966722031923
"쉬다, 가게",외국인관광도시민박업,"서울특별시 마포구 독막로22길 1-14, 지층 1호 (창전동)",CDFI2262212023000079,2023-06-30,영업/정상(영업중),37.5470147545711,126.930082364285
The Gracia,외국인관광도시민박업,서울특별시 용산구 녹사평대로54길 7-4 (객실:2개) 202호 (이태원동),CDFI2262212018000001,2018-01-03,영업/정상(영업중),37.5394176138781,126.987995556554
써니하우스,외국인관광도시민박업,"서울특별시 동대문구 경희대로6길 7-12, 101호 (회기동)",CDFI2262212024000007,2024-04-03,영업/정상(영업중),37.5931820362722,127.053716310433
일보 스테이,외국인관광도시민박업,"서울특별시 동대문구 전농로14길 23, 1층 (전농동)",CDFI2262212024000010,2024-04-22,영업/정상(영업중),37.5759551715891,127.058572400834
쯔요시노이에(tuyosinoie),외국인관광도시민박업,"서울특별시 용산구 후암로30길 17, 노바펠리스 401호 (후암동)",CDFI2262212013000001,2013-05-15,영업/정상(영업중),37.5505404917605,126.978215330502
보나하우스,외국인관광도시민박업,서울특별시 성북구 동소문로 26-8 (동소문동2가),CDFI2262212024000002,2024-01-31,영업/정상(영업중),37.5892901804919,127.00909204717
Parched Mansion,외국인관광도시민박업,서울특별시 용산구 녹사평대로40다길 3-3 (이태원동),CDFI2262212018000002,2018-01-03,영업/정상(영업중),37.5352192766027,126.988542709194
로즈 하우스,외국인관광도시민박업,"서울특별시 마포구 성미산로22길 22, 1층 (연남동)",CDFI2262212024000025,2024-01-31,영업/정상(영업중),37.5619000884419,126.921140347429
Lee House 2,외국인관광도시민박업,"서울특별시 마포구 와우산로33길 39, 101호 (서교동)",CDFI2262212023000116,2023-08-31,영업/정상(영업중),37.5558773320922,126.928279711266
Good Stay,외국인관광도시민박업,서울특별시 용산구 이태원로14길 52 (이태원동),CDFI2262212016000023,2016-10-26,영업/정상(영업중),37.5322637949173,126.991529107808
플러하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로38길 8, 1층 (동교동)",CDFI2262212023000003,2023-01-19,영업/정상(영업중),37.5553938751605,126.931187029679
무니하우스,외국인관광도시민박업,서울특별시 용산구 보광로32길 18-6 (보광동),CDFI2262212016000005,2016-02-29,영업/정상(영업중),37.5299042711319,126.998124565171
"STAY SEUL, Sangsu",외국인관광도시민박업,"서울특별시 마포구 와우산로5길 25-9, 202호 (상수동, 범일빌라)",CDFI2262212024000075,2024-04-22,영업/정상(영업중),37.5465256981554,126.921354575892
송소담,외국인관광도시민박업,서울특별시 성북구 돌곶이로25길 59-3 (장위동),CDFI2262212023000001,2023-01-20,영업/정상(영업중),37.6100315869914,127.053633517978
JS house1,외국인관광도시민박업,"서울특별시 마포구 연희로1길 30-3, 2층 301호 (동교동)",CDFI2262212020000055,2020-06-30,영업/정상(영업중),37.5604230745813,126.925852265141
와이제이그린하우스,외국인관광도시민박업,"서울특별시 마포구 어울마당로 136-10, 4층 (서교동)",CDFI2262212022000087,2022-12-15,영업/정상(영업중),37.5557372588322,126.925137688867
HEAVEN,외국인관광도시민박업,"서울특별시 용산구 우사단로10길 78, 객실:1개 4층 (보광동)",CDFI2262212018000009,2018-04-06,영업/정상(영업중),37.5320769600877,126.999599717627
알리바바,외국인관광도시민박업,"서울특별시 용산구 우사단로10길 24-5, 201호 (이태원동, 객실: 2개)",CDFI2262212016000020,2016-09-05,영업/정상(영업중),37.532923773233,126.996983705844
서원,외국인관광도시민박업,"서울특별시 마포구 동교로27길 27-10, 201호 (동교동)",CDFI2262212022000083,2022-12-08,영업/정상(영업중),37.5590788798606,126.921669941898
유니게르(uniger),외국인관광도시민박업,"서울특별시 중랑구 동일로101길 6-3, 지층 우측호 (면목동)",CDFI2262212023000003,2023-05-12,영업/정상(영업중),37.5893417973853,127.079346250341
코즈 스테이,외국인관광도시민박업,서울특별시 성북구 성북로8길 35-20 (성북동),CDFI2262212022000003,2022-10-26,영업/정상(영업중),37.5919188818893,127.005176470284
Amazon,외국인관광도시민박업,"서울특별시 용산구 녹사평대로26가길 25, 2층 (이태원동, 객실 3개)",CDFI2262212016000022,2016-10-19,영업/정상(영업중),37.532715025472,126.993049644935
JS house3,외국인관광도시민박업,"서울특별시 마포구 연희로1길 30-3, 지층 101호 (동교동)",CDFI2262212020000056,2020-06-30,영업/정상(영업중),37.5604230745813,126.925852265141
스테이 연,외국인관광도시민박업,"서울특별시 용산구 만리재로26가길 24, 101호 (서계동)",CDFI2262212024000021,2024-04-22,영업/정상(영업중),37.5523230714469,126.965233577523
MINT HOUSE(박하집),외국인관광도시민박업,"서울특별시 마포구 성미산로23길 54, 3동 403호 (연남동, 연남아파트)",CDFI2262212018000038,2018-05-18,영업/정상(영업중),37.5658824650622,126.920162836302
서울46,외국인관광도시민박업,서울특별시 용산구 청파로51길 9-13 (청파동2가),CDFI2262212020000017,2020-04-03,영업/정상(영업중),37.5455137111361,126.969225797698
Koon house,외국인관광도시민박업,"서울특별시 용산구 후암로 91-20, 1층 (동자동)",CDFI2262212020000021,2020-08-03,영업/정상(영업중),37.5528382188073,126.974613950565
Yellow moon,외국인관광도시민박업,"서울특별시 마포구 대흥로 112-4, 4,5층 (대흥동)",CDFI2262212018000002,2018-01-03,영업/정상(영업중),37.5494309410222,126.943696934564
요기네 키키,외국인관광도시민박업,"서울특별시 동대문구 한천로6길 26, B동 501호 (장안동, 홀가하우스)",CDFI2262212024000018,2024-07-22,영업/정상(영업중),37.5635635235778,127.060691040277
남산집,외국인관광도시민박업,"서울특별시 용산구 신흥로7길 51-11, 302호 (용산동2가)",CDFI2262212024000009,2024-03-04,영업/정상(영업중),37.5433768540713,126.984680155979
라온 하우스,외국인관광도시민박업,서울특별시 성북구 솔샘로14길 24-3 (정릉동),CDFI2262212024000009,2024-05-30,영업/정상(영업중),37.6118773960807,127.006174077907
나로하우스,외국인관광도시민박업,"서울특별시 마포구 동교로27길 60-5, 1,2층 (연남동)",CDFI2262212022000012,2022-03-14,영업/정상(영업중),37.560654870899,126.921214888114
댓 하우스,외국인관광도시민박업,"서울특별시 용산구 이태원로16길 21-20, 객실:1개 지하1층 (이태원동)",CDFI2262212018000010,2018-04-11,영업/정상(영업중),37.5331681744336,126.992176956496
Kw 홍대 Line,외국인관광도시민박업,"[121-865] 서울특별시 마포구 동교로 242-11, 201호 (연남동)",CDFI2262212014000023,2014-10-23,영업/정상(영업중),37.5615079524592,126.924977307921
가든하우스,외국인관광도시민박업,서울특별시 마포구 월드컵북로23길 20 (성산동),CDFI2262212016000033,2016-06-08,영업/정상(영업중),37.5643132756361,126.911065881823
지니하우스,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 14, 동강슈퍼 3층 (서계동)",CDFI2262212024000037,2024-06-17,영업/정상(영업중),37.5521697662267,126.967938486609
